Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,151.6141357421875,163.35000610351562,164.9499969482422,163.0,164.5,642850
2020-01-02,158.11122131347656,170.35000610351562,170.89999389648438,163.35000610351562,163.6999969482422,2954927
2020-01-03,153.28480529785156,165.14999389648438,169.8000030517578,164.0,169.8000030517578,2231107
2020-01-06,148.9688720703125,160.5,164.5500030517578,160.0,164.5500030517578,2420889
2020-01-07,149.6649932861328,161.25,165.39999389648438,158.4499969482422,162.5,2654726
2020-01-08,150.73239135742188,162.39999389648438,162.85000610351562,159.0,159.8000030517578,1664694
2020-01-09,153.47044372558594,165.35000610351562,166.89999389648438,163.10000610351562,164.5500030517578,2997881
2020-01-10,156.5333251953125,168.64999389648438,169.5,165.25,165.35000610351562,2799088
2020-01-13,158.29684448242188,170.5500030517578,171.0,168.0500030517578,169.39999389648438,2525447
2020-01-14,161.1741180419922,173.64999389648438,175.5,171.0500030517578,171.5,3906967
2020-01-15,163.35528564453125,176.0,176.64999389648438,172.6999969482422,174.3000030517578,1980997
2020-01-16,163.35528564453125,176.0,177.10000610351562,174.14999389648438,175.9499969482422,1625739
2020-01-17,167.0679168701172,180.0,182.35000610351562,176.85000610351562,177.0,6393789
2020-01-20,161.4989776611328,174.0,180.1999969482422,173.14999389648438,180.0,2284994
2020-01-21,162.2879180908203,174.85000610351562,175.8000030517578,171.9499969482422,173.3000030517578,1515394
2020-01-22,161.7310028076172,174.25,175.5,173.35000610351562,175.5,1035978
2020-01-23,162.5663299560547,175.14999389648438,177.1999969482422,174.6999969482422,175.5500030517578,2318536
2020-01-24,164.74754333496094,177.5,178.85000610351562,174.75,175.5,1495711
2020-01-27,162.19509887695312,174.75,178.35000610351562,174.0500030517578,177.0,1465065
2020-01-28,161.40614318847656,173.89999389648438,177.0500030517578,172.85000610351562,175.25,1206153
2020-01-29,161.68460083007812,174.1999969482422,175.8000030517578,173.5,174.5500030517578,1067364
2020-01-30,159.13217163085938,171.4499969482422,175.5,170.10000610351562,175.0,1195534
2020-01-31,154.53782653808594,166.5,172.3000030517578,165.5,172.0,2059074
2020-02-03,149.4793701171875,161.0500030517578,170.6999969482422,159.60000610351562,164.25,3345011
2020-02-04,149.94345092773438,161.5500030517578,165.14999389648438,160.5,163.5,3108857
2020-02-05,156.30128479003906,168.39999389648438,169.60000610351562,161.5,162.5500030517578,12937250
2020-02-06,153.2384033203125,165.10000610351562,170.8000030517578,163.1999969482422,169.89999389648438,5431485
2020-02-07,152.21743774414062,164.0,166.6999969482422,163.5,165.10000610351562,2268574
2020-02-10,150.4539337158203,162.10000610351562,164.4499969482422,159.64999389648438,163.60000610351562,3784007
2020-02-11,149.80421447753906,161.39999389648438,164.5,160.75,163.1999969482422,1568825
2020-02-12,150.314697265625,161.9499969482422,162.6999969482422,160.25,161.6999969482422,1714945
2020-02-13,149.6649932861328,161.25,162.5500030517578,160.0,162.10000610351562,1501341
2020-02-14,147.62306213378906,159.0500030517578,163.25,158.3000030517578,161.8000030517578,1605188
