Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS
Date,,,,,,
2002-07-01,264.1703796386719,315.0,315.0,310.0,315.0,4610
2002-07-02,267.6256103515625,319.1199951171875,325.0,316.1099853515625,320.0,3620
2002-07-03,264.1871032714844,315.0199890136719,316.0,312.5,316.0,520
2002-07-04,259.9772033691406,310.0,318.0,310.0,318.0,2270
2002-07-05,264.90838623046875,315.8800048828125,317.5,310.0,310.0,6020
2002-07-08,269.01763916015625,320.7799987792969,325.0,317.0,317.5,4140
2002-07-09,265.1598815917969,316.17999267578125,329.0,310.0,327.8999938964844,2810
2002-07-10,262.0738830566406,312.5,325.0,312.5,324.8999938964844,1940
2002-07-11,260.81591796875,311.0,317.5,310.0,311.5,440
2002-07-12,264.19549560546875,315.0299987792969,320.0,314.0,315.0,8990
2002-07-15,264.1703796386719,315.0,317.5,314.70001220703125,317.3999938964844,15300
2002-07-16,264.1703796386719,315.0,320.0,315.0,319.8999938964844,4010
2002-07-17,258.8534240722656,308.6600036621094,315.0,300.0,311.010009765625,2560
2002-07-18,254.34161376953125,303.2799987792969,312.29998779296875,300.0,312.29998779296875,500
2002-07-19,262.49310302734375,313.0,315.0,303.0,315.0,120
2002-07-22,255.7839813232422,305.0,310.0299987792969,305.0,310.0299987792969,5270
2002-07-23,256.2955322265625,305.6099853515625,306.1000061035156,305.6099853515625,306.1000061035156,70
2002-07-24,256.6226501464844,306.0,306.0,305.0,306.0,300
2002-07-25,256.6226501464844,306.0,306.0,306.0,306.0,0
2002-07-26,252.6810302734375,301.29998779296875,305.0,300.0,300.0,3590
2002-07-29,251.6663055419922,300.0899963378906,302.0,300.04998779296875,300.1000061035156,1680
2002-07-30,257.8302307128906,307.44000244140625,313.0,300.0,300.0,4070
2002-07-31,251.59925842285156,300.010009765625,306.0,300.010009765625,300.5,5560
2002-08-01,249.57810974121094,297.6000061035156,301.8999938964844,297.6000061035156,301.5,3360
2002-08-02,251.0037841796875,299.29998779296875,304.79998779296875,297.8999938964844,304.79998779296875,200
2002-08-05,251.5908660888672,300.0,300.5,300.0,300.0,980
2002-08-06,252.429443359375,301.0,301.0,301.0,301.0,100
2002-08-07,251.5908660888672,300.0,302.0,293.1000061035156,298.0,790
2002-08-08,251.5908660888672,300.0,300.0,300.0,300.0,240
2002-08-09,248.90719604492188,296.79998779296875,298.0,295.5,295.5,400
2002-08-12,251.5069580078125,299.8999938964844,301.8999938964844,297.5,297.5,270
2002-08-13,247.81689453125,295.5,295.5,295.5,295.5,50
