Price,Adj Close,Close,High,Low,Open,Volume
Ticker,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS
Date,,,,,,
1996-01-01,17.293550491333008,28.125,41.4375,24.375,41.431251525878906,988800
1996-02-01,21.317188262939453,34.66875076293945,37.0,27.40625,28.125,2359200
1996-03-01,19.714645385742188,32.0625,35.618751525878906,31.375,34.66875076293945,428400
1996-04-01,22.243349075317383,36.17499923706055,37.5,31.762500762939453,32.0625,1586000
1996-05-01,22.946617126464844,37.318748474121094,38.75,34.40625,36.17499923706055,2633600
1996-06-01,27.658151626586914,44.98125076293945,49.375,37.25,37.318748474121094,10322000
1996-07-01,26.297725677490234,42.76874923706055,45.21875,37.875,44.5,16060800
1996-08-01,27.358394622802734,44.493751525878906,46.25,41.375,43.75,3427600
1996-09-01,24.42234230041504,39.71875,45.0,38.75,44.625,1951600
1996-10-01,24.399276733398438,39.681251525878906,42.5,36.5,39.375,3598400
1996-11-01,21.935911178588867,35.67499923706055,82.48750305175781,34.0625,41.23125076293945,2844400
1996-12-01,24.67597007751465,40.131248474121094,43.125,31.90625,35.75,6770000
1997-01-01,27.892578125,45.36249923706055,47.25,40.631248474121094,41.23749923706055,9681600
1997-02-01,28.611221313476562,46.53125,48.5,43.1875,44.625,6266800
1997-03-01,24.134113311767578,39.25,94.23750305175781,39.0,47.5,4984800
1997-04-01,28.918659210205078,47.03125,79.25,39.375,39.5,9891200
1997-05-01,27.012529373168945,43.931251525878906,48.375,42.03125,47.03125,5278800
1997-06-01,33.55717849731445,54.57500076293945,57.243751525878906,41.875,43.75,23426800
1997-07-01,34.44935989379883,55.28125,59.368751525878906,53.75,54.875,13461600
1997-08-01,31.16215705871582,50.006248474121094,61.86249923706055,49.38750076293945,56.5,6813600
1997-09-01,31.99564552307129,51.34375,53.36249923706055,45.662498474121094,51.25,5535200
1997-10-01,28.33065414428711,45.462501525878906,50.0,41.625,48.75,5736800
1997-11-01,26.250839233398438,42.125,45.599998474121094,39.375,45.125,2782800
1997-12-01,25.60430335998535,41.087501525878906,42.40625,34.5,41.51250076293945,8824000
1998-01-01,19.466129302978516,31.237499237060547,41.34375,28.643749237060547,40.25,8767600
1998-02-01,19.17401695251465,30.768749237060547,31.5,26.131250381469727,31.40625,13300800
1998-03-01,21.23825454711914,34.08124923706055,35.9375,31.125,31.25,14756000
1998-04-01,22.652057647705078,36.349998474121094,40.0625,34.5,34.931251525878906,12428800
1998-05-01,18.913063049316406,30.350000381469727,37.34375,29.8125,36.349998474121094,5092000
1998-06-01,16.911149978637695,27.137500762939453,31.100000381469727,22.325000762939453,30.875,9526400
1998-07-01,12.47249698638916,19.456249237060547,27.125,18.5,26.75,9712400
1998-08-01,12.640775680541992,19.71875,20.975000381469727,16.756250381469727,19.024999618530273,19703600
1998-09-01,14.595991134643555,22.768749237060547,24.3125,18.75,19.25,16140000
1998-10-01,11.747309684753418,18.325000762939453,22.768749237060547,17.512500762939453,22.768749237060547,16342000
