Price,Adj Close,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,,
2007-11-01,48.40715789794922,83.19377136230469,94.2187728881836,76.24689483642578,86.3437728881836,694208241
2007-12-01,47.11434555053711,80.97189331054688,89.80314636230469,74.25001525878906,84.20626831054688,346541747
2008-01-01,33.44971466064453,57.48751449584961,87.7500228881836,44.409385681152344,81.39376831054688,462620833
2008-02-01,35.96989059448242,61.818763732910156,65.33438873291016,52.28438949584961,58.47188949584961,268545415
2008-03-01,32.17325210571289,55.29376220703125,61.87501525878906,48.9375114440918,59.1187629699707,294357312
2008-04-01,34.72125244140625,59.37188720703125,60.30001449584961,53.46563720703125,55.6875114440918,124692508
2008-05-01,32.43501281738281,55.4625129699707,61.59376525878906,53.4375114440918,59.37188720703125,95264239
2008-06-01,25.822999954223633,44.1562614440918,56.25001525878906,42.8906364440918,55.1250114440918,121333924
2008-07-01,31.16853904724121,53.2968864440918,58.725013732910156,39.45938491821289,44.1562614440918,162368576
2008-08-01,30.62575340270996,52.3687629699707,59.709388732910156,49.6406364440918,52.4531364440918,85232626
2008-09-01,28.224380493164062,48.26251220703125,57.318763732910156,45.5625114440918,51.862510681152344,118573069
2008-10-01,23.151613235473633,39.29063415527344,53.381263732910156,29.25000762939453,48.881263732910156,145902005
2008-11-01,24.5436954498291,41.653133392333984,44.690635681152344,37.26563262939453,41.512508392333984,106554496
2008-12-01,27.559865951538086,46.77188491821289,47.72813415527344,37.40625762939453,42.4687614440918,160121777
2009-01-01,29.2502498626709,49.6406364440918,52.256263732910156,40.2187614440918,48.318763732910156,135403430
2009-02-01,32.11727523803711,54.506263732910156,56.53126525878906,43.08750915527344,49.5000114440918,134044733
2009-03-01,31.873992919921875,53.7750129699707,56.334388732910156,48.3750114440918,51.7500114440918,120279212
2009-04-01,30.873756408691406,52.0875129699707,58.443763732910156,50.3437614440918,56.193763732910156,181864228
2009-05-01,38.32548141479492,64.65939331054688,73.12501525878906,52.0875129699707,52.0875129699707,194610499
2009-06-01,36.47504425048828,61.537513732910156,72.28126525878906,58.07814025878906,66.31876373291016,251825590
2009-07-01,39.1423225402832,66.03751373291016,68.20314025878906,55.51876449584961,61.621891021728516,173665557
2009-08-01,35.87492370605469,60.52501678466797,67.41564178466797,59.06251525878906,66.71251678466797,88283074
2009-09-01,36.89948272705078,61.84688949584961,63.75939178466797,58.92189025878906,60.693763732910156,109630357
2009-10-01,35.02010726928711,58.6968879699707,64.12501525878906,56.81251525878906,61.93126678466797,69704667
2009-11-01,33.493125915527344,56.13751220703125,61.93126678466797,53.46563720703125,58.6968879699707,111171904
2009-12-01,36.96660232543945,61.959388732910156,63.506263732910156,56.25001525878906,57.37501525878906,81557780
2010-01-01,37.8223876953125,63.39376449584961,68.31564331054688,60.918766021728516,61.959388732910156,97614521
2010-02-01,36.25186538696289,60.496891021728516,64.96876525878906,58.95001220703125,63.14064025878906,31286938
2010-03-01,36.11703872680664,60.271888732910156,62.26876449584961,57.459388732910156,60.496891021728516,46904950
2010-04-01,37.09454345703125,61.903141021728516,67.78126525878906,59.90626525878906,60.46876525878906,65245362
2010-05-01,34.81931686401367,58.10626220703125,61.84688949584961,56.27813720703125,61.84688949584961,44150177
2010-06-01,35.0889778137207,58.5562629699707,59.709388732910156,56.756263732910156,59.06251525878906,33308379
2010-07-01,33.84181213378906,56.475013732910156,58.95001220703125,55.7437629699707,58.33126449584961,55020706
2010-08-01,36.6732063293457,61.200016021728516,62.29689025878906,55.4062614440918,56.81251525878906,74892919
2010-09-01,35.897953033447266,59.90626525878906,62.12813949584961,58.584388732910156,61.200016021728516,65933879
2010-10-01,34.157936096191406,56.475013732910156,63.928138732910156,55.80001449584961,60.131263732910156,97527504
2010-11-01,32.30375671386719,53.40938949584961,59.20314025878906,51.63751220703125,56.70001220703125,753748587
2010-12-01,33.4434814453125,55.29376220703125,56.4468879699707,53.100013732910156,53.2125129699707,441756242
2011-01-01,32.84810256958008,54.30938720703125,56.193763732910156,52.396888732910156,55.37813949584961,202284000
2011-02-01,33.66463088989258,55.65938949584961,58.725013732910156,53.0718879699707,54.5625114440918,349253298
2011-03-01,34.85093688964844,57.318763732910156,57.8531379699707,53.83126449584961,55.9687614440918,168774549
2011-04-01,35.757259368896484,58.80938720703125,60.32814025878906,57.0093879699707,57.0093879699707,96877705
2011-05-01,34.56022262573242,56.84063720703125,60.075016021728516,53.4375114440918,58.50001525878906,92109896
2011-06-01,37.45021057128906,61.59376525878906,62.71876525878906,55.6875114440918,56.55938720703125,177666143
2011-07-01,35.945369720458984,59.1187629699707,63.11251449584961,57.5718879699707,61.87501525878906,149724236
2011-08-01,34.269508361816406,56.36251449584961,61.14376449584961,54.3375129699707,59.1187629699707,146547423
2011-09-01,33.670989990234375,55.37813949584961,59.06251525878906,52.5937614440918,56.36251449584961,126152940
2011-10-01,36.3272705078125,58.9781379699707,60.75001525878906,53.7187614440918,55.09688949584961,83676330
2011-11-01,34.3350830078125,55.7437629699707,60.18751525878906,52.959388732910156,58.64064025878906,107849365
2011-12-01,34.681556701660156,56.3062629699707,58.80938720703125,53.381263732910156,56.25001525878906,114757940
2012-01-01,36.06741714477539,58.5562629699707,59.03438949584961,55.29376220703125,56.053138732910156,144620561
2012-02-01,39.1510009765625,63.56251525878906,64.80001831054688,57.740638732910156,58.725013732910156,201140041
2012-03-01,37.7519645690918,60.834388732910156,63.90001678466797,58.95001220703125,62.91564178466797,114916201
2012-04-01,38.83407974243164,62.57814025878906,64.88439178466797,60.32814025878906,60.80626678466797,84387610
2012-05-01,37.0538215637207,59.709388732910156,62.91564178466797,56.3062629699707,62.57814025878906,76207877
2012-06-01,39.63694381713867,63.871891021728516,64.46251678466797,57.4312629699707,59.34376525878906,118670501
2012-07-01,41.52192306518555,66.90939331054688,67.89376831054688,61.059391021728516,63.90001678466797,96725855
2012-08-01,41.69645690917969,67.19064331054688,69.18751525878906,65.36251831054688,66.65626525878906,95265507
2012-09-01,42.06298065185547,67.78126525878906,70.14376831054688,65.02501678466797,67.55626678466797,129697835
2012-10-01,40.219085693359375,64.12501525878906,68.06251525878906,63.450016021728516,67.52813720703125,115547119
2012-11-01,41.59500503540039,66.31876373291016,68.87814331054688,64.85626220703125,64.85626220703125,116675353
2012-12-01,40.48368835449219,64.54689025878906,68.20314025878906,63.168766021728516,66.45938873291016,97479437
2013-01-01,38.87845230102539,61.98751449584961,65.78439331054688,61.65001678466797,64.77188873291016,175845792
2013-02-01,36.796939849853516,58.66876220703125,64.88439178466797,57.40313720703125,61.959388732910156,170600387
2013-03-01,37.903472900390625,59.51251220703125,62.29689025878906,56.7281379699707,59.45626449584961,95927202
2013-04-01,40.196311950683594,63.11251449584961,63.646888732910156,57.82501220703125,59.20314025878906,77059111
2013-05-01,40.59040451049805,63.731266021728516,65.75626373291016,60.80626678466797,63.11251449584961,103974521
2013-06-01,39.87388610839844,62.606266021728516,64.04064178466797,57.40313720703125,63.75939178466797,105792335
2013-07-01,36.219669342041016,56.8687629699707,63.731266021728516,55.2656364440918,62.15626525878906,103129860
2013-08-01,34.98369216918945,54.928138732910156,58.47188949584961,48.68438720703125,56.70001220703125,247214267
2013-09-01,35.126991271972656,55.15313720703125,58.584388732910156,52.959388732910156,54.95626449584961,151985218
2013-10-01,36.72586441040039,56.98126220703125,58.2750129699707,54.30938720703125,55.2656364440918,138899064
2013-11-01,34.478084564208984,53.4937629699707,57.318763732910156,51.553138732910156,56.98126220703125,163310868
2013-12-01,36.218299865722656,56.193763732910156,57.2906379699707,51.8062629699707,51.8062629699707,1078060785
2014-01-01,34.62308883666992,53.7187614440918,57.79689025878906,53.4375114440918,56.1656379699707,284266702
2014-02-01,34.26054763793945,53.1562614440918,55.1250114440918,52.4531364440918,53.521888732910156,151028172
2014-03-01,38.0672721862793,59.06251525878906,60.918766021728516,52.7906379699707,52.9312629699707,231334205
2014-04-01,38.87870788574219,59.51251220703125,61.65001678466797,58.6968879699707,59.34376525878906,147685108
2014-05-01,44.8317756652832,68.62501525878906,75.82501983642578,57.37501525878906,59.51251220703125,357159412
2014-06-01,51.152313232421875,78.30001831054688,80.21251678466797,68.73751831054688,68.79376983642578,360005603
2014-07-01,48.91073989868164,74.86876678466797,82.65939331054688,73.12501525878906,78.75001525878906,226175950
2014-08-01,47.47759246826172,72.67501831054688,77.56877136230469,71.69064331054688,74.81251525878906,188713942
2014-09-01,49.700809478759766,76.07814025878906,78.80626678466797,71.55001831054688,72.00001525878906,187045684
2014-10-01,54.111629486083984,82.01251983642578,82.32189178466797,74.53126525878906,76.50001525878906,169261511
2014-11-01,52.96111297607422,80.26876831054688,84.88127136230469,76.41564178466797,82.4062728881836,168407733
2014-12-01,51.2167854309082,77.62501525878906,80.38127136230469,72.87189483642578,79.84689331054688,97235510
2015-01-01,54.928123474121094,83.2500228881836,85.33126831054688,75.09376525878906,77.62501525878906,100017157
2015-02-01,58.30546951293945,88.3687744140625,88.7343978881836,78.75001525878906,82.8281478881836,79418600
2015-03-01,53.90752029418945,81.7031478881836,89.4375228881836,80.55001831054688,88.7343978881836,88187761
2015-04-01,53.011295318603516,79.98751831054688,87.7500228881836,78.97502136230469,81.61876678466797,57124255
2015-05-01,53.57048416137695,80.83126831054688,82.49064636230469,77.28752136230469,79.98751831054688,99446408
2015-06-01,51.85563659667969,78.24376678466797,83.36251831054688,77.42814636230469,82.49064636230469,111741179
2015-07-01,52.936737060546875,79.87501525878906,80.60626983642578,76.72502136230469,78.27189636230469,47485095
2015-08-01,48.705535888671875,73.49064636230469,80.38127136230469,70.39688873291016,79.34064483642578,62329786
2015-09-01,49.339271545410156,74.44689178466797,77.06251525878906,67.80938720703125,72.75939178466797,70505236
2015-10-01,48.51137161254883,72.42189025878906,77.37189483642578,70.98751831054688,74.81251525878906,49162862
2015-11-01,51.318450927734375,76.61251831054688,77.00627136230469,71.24063873291016,72.42189025878906,57085649
2015-12-01,53.18353271484375,79.39689636230469,80.2968978881836,71.29689025878906,76.55626678466797,100907920
2016-01-01,55.708011627197266,83.16564178466797,83.47502136230469,73.43439483642578,79.53752136230469,183257502
2016-02-01,49.00121307373047,73.15314483642578,84.5718994140625,72.67501831054688,83.19377136230469,198832820
2016-03-01,52.69938659667969,78.24376678466797,79.31251525878906,73.26564025878906,73.68751525878906,203418078
2016-04-01,54.3285026550293,80.66252136230469,84.31877136230469,77.68126678466797,78.63751983642578,131030156
2016-05-01,56.828975677490234,84.3750228881836,86.03439331054688,78.46876525878906,80.4375228881836,118922949
2016-06-01,61.792030334472656,91.7437744140625,92.1656494140625,83.30626678466797,84.7125244140625,131526076
2016-07-01,66.6793212890625,99.0000228881836,100.6031494140625,90.11251831054688,92.2500228881836,173662622
2016-08-01,69.5965347290039,103.3312759399414,104.0625228881836,97.0031509399414,99.0000228881836,206037627
2016-09-01,66.8877182006836,99.30940246582031,105.5812759399414,96.49690246582031,103.2187728881836,144870744
2016-10-01,67.19060516357422,98.94377136230469,103.16252136230469,96.77815246582031,99.64689636230469,113076933
2016-11-01,73.30231475830078,107.94377899169922,110.47502899169922,93.9094009399414,98.5781478881836,213722278
2016-12-01,70.09367370605469,103.2187728881836,108.28128051757812,99.30940246582031,108.28128051757812,153357070
2017-01-01,79.1466293334961,116.5500259399414,117.70315551757812,102.7125244140625,103.2187728881836,221287939
2017-02-01,73.39781188964844,108.08440399169922,117.50627899169922,107.74690246582031,117.33753204345703,190511083
2017-03-01,75.74098205566406,110.98127746582031,112.44377899169922,105.7500228881836,108.84378051757812,203347218
2017-04-01,79.84857940673828,117.00003051757812,120.09378051757812,108.6187744140625,112.16252899169922,169231218
2017-05-01,79.82939147949219,116.9719009399414,120.26252746582031,110.05315399169922,117.00003051757812,167355364
2017-06-01,80.82750701904297,118.43440246582031,120.93753051757812,112.50003051757812,116.74690246582031,195103654
2017-07-01,85.72205352783203,125.60627746582031,126.11253356933594,117.1125259399414,118.12503051757812,175066537
2017-08-01,84.16732025146484,123.32815551757812,127.46253204345703,119.25003051757812,125.88752746582031,151510733
2017-09-01,81.00025177001953,118.68753051757812,123.32815551757812,115.31253051757812,123.01878356933594,152344669
2017-10-01,82.62544250488281,119.16565704345703,123.18753051757812,112.30315399169922,118.68753051757812,247033150
2017-11-01,80.36334228515625,115.90315246582031,124.03128051757812,114.97502899169922,119.72815704345703,262651235
2017-12-01,78.14024353027344,112.6968994140625,116.63440704345703,108.78752899169922,116.43753051757812,234696115
2018-01-01,75.58562469482422,109.01252746582031,114.32815551757812,107.2687759399414,111.96565246582031,244933092
2018-02-01,77.106689453125,111.2062759399414,111.96565246582031,106.3125228881836,109.40628051757812,268993521
2018-03-01,76.32763671875,108.70315551757812,111.65628051757812,107.4375228881836,110.8687744140625,194708450
2018-04-01,82.09417724609375,116.91565704345703,118.12503051757812,108.50627899169922,108.50627899169922,156942501
2018-05-01,82.72611999511719,117.8156509399414,121.50003051757812,113.4000244140625,116.91565704345703,657570532
2018-06-01,73.79985046386719,105.1031494140625,116.94377899169922,103.02189636230469,116.38127899169922,236096710
2018-07-01,72.00273132324219,102.54377746582031,106.4531478881836,97.9312744140625,105.1875228881836,216231748
2018-08-01,79.58612060546875,113.34378051757812,113.76565551757812,101.33439636230469,102.9375228881836,155705741
2018-09-01,74.41204833984375,105.97502899169922,115.31253051757812,104.7375259399414,114.1031494140625,172749450
2018-10-01,74.51044464111328,104.5969009399414,109.06877899169922,100.57502746582031,105.91877746582031,141482403
2018-11-01,72.18636322021484,101.33439636230469,108.50627899169922,100.01252746582031,104.6812744140625,137717339
2018-12-01,79.59935760498047,111.74065399169922,112.50003051757812,99.36564636230469,101.8687744140625,212640908
2019-01-01,75.57228088378906,106.0875244140625,112.78128051757812,102.3750228881836,111.0656509399414,164371886
2019-02-01,73.26827239990234,102.8531494140625,107.9156494140625,97.0312728881836,107.4094009399414,299803513
2019-03-01,79.29882049560547,111.31877899169922,115.1437759399414,102.2062759399414,102.9937744140625,248555309
2019-04-01,76.99569702148438,104.85002899169922,114.32815551757812,104.28752899169922,111.4875259399414,208954786
2019-05-01,78.1935806274414,106.48127746582031,109.06877899169922,99.8156509399414,104.85002899169922,216993735
2019-06-01,85.46356201171875,116.38127899169922,118.6594009399414,106.67815399169922,107.0156478881836,296533231
2019-07-01,87.07452392578125,118.57502746582031,120.60002899169922,112.2750244140625,116.57815551757812,266132784
2019-08-01,82.81993865966797,112.78128051757812,121.64065551757812,109.12503051757812,119.2219009399414,232379190
2019-09-01,83.20612335205078,111.96565246582031,117.50627899169922,104.0625228881836,112.78128051757812,280541561
2019-10-01,82.91352844238281,111.5718994140625,116.74690246582031,109.35002899169922,112.21878051757812,167918648
2019-11-01,80.80254364013672,108.73127746582031,113.1750259399414,104.99065399169922,111.6281509399414,262200278
2019-12-01,79.52758026123047,107.0156478881836,109.68753051757812,100.29377746582031,109.68753051757812,281993849
2020-01-01,78.10633850097656,105.1031494140625,118.68753051757812,104.1187744140625,107.18440246582031,614339567
2020-02-01,75.86993408203125,102.0937728881836,110.0812759399414,99.5344009399414,105.07502746582031,438316209
2020-03-01,66.50638580322266,89.4937744140625,112.24690246582031,68.70938873291016,103.3593978881836,869113755
2020-04-01,70.23258972167969,91.15314483642578,97.4531478881836,85.3593978881836,89.4375228881836,379084954
2020-05-01,68.28229522705078,88.62189483642578,96.69377136230469,86.23126983642578,91.15314483642578,429215410
2020-06-01,75.7801284790039,98.3531494140625,106.3125228881836,88.70626831054688,89.18439483642578,492299561
2020-07-01,77.27537536621094,100.29377746582031,103.7812728881836,89.7187728881836,98.4375228881836,410933818
2020-08-01,77.55708312988281,100.6594009399414,107.24065399169922,97.4250259399414,100.6875228881836,358348342
2020-09-01,70.40596008300781,91.37814331054688,102.9937744140625,89.1562728881836,100.71565246582031,345128562
2020-10-01,75.80925750732422,96.1875228881836,98.6343994140625,86.9625244140625,92.6718978881836,408441005
2020-11-01,85.2965087890625,108.22502899169922,112.02190399169922,96.7219009399414,97.05940246582031,416765285
2020-12-01,84.166015625,106.7906494140625,110.95315551757812,103.7531509399414,109.6031494140625,396297179
2021-01-01,83.9104232788086,103.7531509399414,116.71878051757812,102.9375228881836,106.3125228881836,391742609
2021-02-01,97.48986053466797,120.54377746582031,134.0437774658203,102.6562728881836,103.7531509399414,614659737
2021-03-01,98.10400390625,121.30315399169922,131.85003662109375,119.33440399169922,122.34378051757812,519907067
2021-04-01,101.95732116699219,123.77815246582031,125.80315399169922,111.65628051757812,121.86565399169922,341924958
2021-05-01,104.55201721191406,126.92815399169922,134.91566467285156,120.09378051757812,122.34378051757812,459697276
2021-06-01,107.6795425415039,130.72503662109375,141.46878051757812,125.94377899169922,127.29377746582031,461057736
2021-07-01,105.7334976196289,128.3625030517578,133.03128051757812,125.36250305175781,130.8094024658203,246298864
2021-08-01,108.32817840576172,131.5124969482422,140.77499389648438,126.9749984741211,128.625,405615337
