Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS
Date,,,,,,
2000-06-19,7.909125328063965,10.0,11.428570747375488,10.0,11.428570747375488,7938
2000-06-26,10.168872833251953,12.857142448425293,14.285714149475098,11.428570747375488,12.857142448425293,3283
2000-07-03,7.909125328063965,10.0,11.428570747375488,10.0,11.428570747375488,9163
2000-07-10,4.519498348236084,5.714284896850586,10.0,5.714284896850586,10.0,14259
2000-07-17,7.909125328063965,10.0,10.0,7.142857074737549,7.142857074737549,735
2000-07-24,10.168872833251953,12.857142448425293,12.857142448425293,10.0,10.0,49
2000-07-31,14.688370704650879,18.571428298950195,18.571428298950195,12.857142448425293,12.857142448425293,1715
2000-08-07,13.558499336242676,17.14285659790039,25.714284896850586,14.285714149475098,14.285714149475098,1106
2000-08-14,13.558499336242676,17.14285659790039,18.571428298950195,14.285714149475098,15.714284896850586,3209
2000-08-21,15.81825065612793,20.0,21.428571701049805,12.857142448425293,17.14285659790039,5169
2000-08-28,14.688370704650879,18.571428298950195,20.0,14.285714149475098,14.285714149475098,708
2000-09-04,13.558499336242676,17.14285659790039,20.0,15.714284896850586,17.14285659790039,14847
2000-09-11,14.688370704650879,18.571428298950195,20.0,15.714284896850586,18.571428298950195,12177
2000-09-18,13.558499336242676,17.14285659790039,18.571428298950195,15.714284896850586,18.571428298950195,2450
2000-09-25,13.558499336242676,17.14285659790039,17.14285659790039,17.14285659790039,17.14285659790039,0
2000-10-02,13.558499336242676,17.14285659790039,17.14285659790039,17.14285659790039,17.14285659790039,98
2000-10-09,11.298748970031738,14.285714149475098,17.14285659790039,12.857142448425293,17.14285659790039,102
2000-10-16,11.298748970031738,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,0
2000-10-23,11.298748970031738,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,0
2000-10-30,10.168872833251953,12.857142448425293,14.285714149475098,11.428570747375488,14.285714149475098,1862
2000-11-06,10.168872833251953,12.857142448425293,12.857142448425293,12.857142448425293,12.857142448425293,1715
2000-11-13,13.558499336242676,17.14285659790039,17.14285659790039,12.857142448425293,12.857142448425293,45472
2000-11-20,14.688370704650879,18.571428298950195,21.428571701049805,15.714284896850586,21.428571701049805,132173
2000-11-27,15.81825065612793,20.0,22.857141494750977,18.571428298950195,20.0,133024
2000-12-04,15.81825065612793,20.0,21.428571701049805,18.571428298950195,21.428571701049805,177827
2000-12-11,15.81825065612793,20.0,20.0,20.0,20.0,0
2000-12-18,15.81825065612793,20.0,20.0,20.0,20.0,0
2000-12-25,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-01-01,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-01-08,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-01-15,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-01-22,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-01-29,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-02-05,15.81825065612793,20.0,20.0,20.0,20.0,0
2001-02-12,20.337745666503906,25.714284896850586,25.714284896850586,20.0,20.0,158
2001-02-19,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,14700
2001-02-26,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-03-05,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-03-12,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-03-19,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-03-26,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-04-02,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-04-09,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-04-16,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-04-23,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-04-30,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
2001-05-07,20.337745666503906,25.714284896850586,25.714284896850586,25.714284896850586,25.714284896850586,0
