Date,Adj Close,Close,High,Low,Open,Volume
2019-12-30,122.01109313964844,125.55000305175781,126.3499984741211,123.0999984741211,123.25,12478472
2020-01-06,122.3269271850586,125.875,128.25,125.07499694824219,125.5,32630984
2020-01-13,122.01109313964844,125.55000305175781,129.1750030517578,123.30000305175781,127.0,74706962
2020-01-20,120.3104248046875,123.80000305175781,125.9749984741211,122.67500305175781,125.4000015258789,20448540
2020-01-27,115.99543762207031,118.4000015258789,123.94999694824219,117.1500015258789,123.94999694824219,31192066
2020-02-03,119.4978256225586,121.9749984741211,123.5,117.625,118.8499984741211,34175798
2020-02-10,118.98348999023438,121.44999694824219,123.57499694824219,119.7249984741211,122.69999694824219,25266908
2020-02-17,120.35505676269531,122.8499984741211,124.2750015258789,120.625,121.44999694824219,12353212
2020-02-24,108.47631072998047,110.7249984741211,123.9000015258789,109.8499984741211,122.5,41100156
2020-03-02,109.50498962402344,111.7750015258789,116.94999694824219,109.19999694824219,112.9000015258789,42725054
2020-03-09,96.69551849365234,98.69999694824219,110.5,84.625,110.0999984741211,53539766
2020-03-16,87.78033447265625,89.5999984741211,96.9749984741211,79.69999694824219,96.9749984741211,68409382
2020-03-23,89.88666534423828,91.75,94.75,82.5,82.5,60021450
2020-03-30,88.17221069335938,90.0,99.9000015258789,88.875,90.55000305175781,40973198
2020-04-06,96.3526382446289,98.3499984741211,101.4749984741211,90.0,90.0,26768516
2020-04-13,91.60113525390625,93.5,99.0,90.0,99.0,91630122
2020-04-20,87.07005310058594,88.875,94.5,86.9000015258789,94.5,65298280
2020-04-27,93.53601837158203,95.4749984741211,96.30000305175781,87.75,90.0,59341520
2020-05-04,90.13159942626953,92.0,97.0,90.5,92.25,61520580
2020-05-11,90.03362274169922,91.9000015258789,95.75,91.30000305175781,92.5,43552876
2020-05-18,92.58081817626953,94.5,95.8499984741211,89.0,91.0250015258789,64792742
2020-05-25,104.23915100097656,106.4000015258789,107.44999694824219,92.8499984741211,94.5,133943872
2020-06-01,107.15372467041016,109.375,110.5,105.07499694824219,107.75,85692108
2020-06-08,101.83890533447266,103.94999694824219,113.6500015258789,103.1500015258789,109.5,79821366
2020-06-15,108.77021789550781,111.0250015258789,112.05000305175781,104.07499694824219,105.9749984741211,107227850
2020-06-22,110.43569946289062,112.7249984741211,115.0,106.5,110.57499694824219,92886980
